TestTakerID	Timestamp	Coding
1186176	61124	SS_Se
1186176	80515	SS_Se_OK
1186176	80570	SS_Type_2
1186176	91120	SS_Se_OK
1186176	91138	SS_Type_2
1186176	92599	SS_Se_OK
1186176	92618	SS_Type_2
1186176	106914	E
1186176	108486	SS
1186176	113888	E
1186176	120678	SS
1186176	125368	E
1186176	148876	Next
1186176	151582	Next_OK
1186176	151585	END
1186185	0	START
1186185	19048	E
1186185	28253	SS
1186185	39213	SS_Se
1186185	40700	E
1186185	49232	SS
1186185	62500	SS_Se
1186185	75036	E
1186185	76277	SS
1186185	82184	SS_Se
1186185	91950	SS_Se_OK
1186185	91994	SS_Type_2
1186185	112385	E
1186185	125334	SS
1186185	141324	E
1186185	157146	Next
1186185	158550	Next_OK
1186185	158550	END
1186200	0	START
1186200	27310	E
1186200	29500	SS
1186200	52914	E
1186200	59042	SS
1186200	78112	E
1186200	92090	Next
1186200	94579	Next_OK
1186200	94580	END
1187087	0	START
1187087	89842	E
1187087	108929	E_S
1187087	111200	Next
1187087	113260	Next_OK
1187087	113260	END
1188059	0	START
1188059	100962	E
1188059	105126	SS
1188059	183577	E
1188059	230720	Next
1188059	235469	Next_OK
1188059	235470	END
1188138	0	START
1188138	84109	E
1188138	113227	E_S
1188138	119088	Next
1188138	129142	Next_C
1188138	150120	Next
1188138	152148	Next_OK
1188138	152150	END
1189076	0	START
1189076	32632	SS_So
1189076	42435	SS_So_C
1189076	53472	SS_Se
1189076	71279	SS_Se_OK
1189076	71293	SS_Type_0
1189076	76865	SS_Se_OK
1189076	76880	SS_Type_0
1189076	90450	SS_Se_OK
1189076	90464	SS_Type_0
1189076	105500	SS_Se_OK
1189076	105519	SS_Type_0
1189076	116872	SS_So
1189076	119767	SS_So_1B
1189076	121063	SS_So_OK
1189076	147512	SS_So
1189076	152086	SS_So_OK
1189076	153953	SS_So
1189076	155983	SS_So_OK
1189076	200935	E
1189076	221315	E_S
1189076	223437	Next
1189076	224782	Next_OK
1189076	224784	END
1189207	0	START
1189207	185756	E
1189207	194492	SS
1189207	199337	E
1189207	223373	E_S
1189207	227892	Next
1189207	231514	Next_OK
1189207	231515	END
1189252	0	START
1189252	18467	SS
1189252	23200	E
1189252	38359	SS
1189252	67123	E
1189252	88244	E_S
1189252	91676	Next
1189252	93815	Next_OK
1189252	93822	END
1190027	0	START
1190027	30056	SS_Se
1190027	54659	SS_Se_OK
1190027	54673	SS_Type_0
1190027	55983	SS_Se_OK
1190027	55997	SS_Type_0
1190027	66887	SS_So
1190027	73399	SS_So_1B
1190027	84500	SS_So_2A
1190027	87032	SS_So_OK
1190027	89677	SS_Se_OK
1190027	89690	SS_Type_0
1190027	161763	E
1190027	205489	E
1190027	222682	E_S
1190027	225594	Next
1190027	228117	Next_OK
1190027	228118	END
1190115	0	START
1190115	22965	SS_Se
1190115	38954	SS_Se_OK
1190115	39074	SS_Type_2
1190115	53667	E
1190115	69035	Next
1190115	71309	Next_OK
1190115	71310	END
1190179	0	START
1190179	98450	E
1190179	112926	Next
1190179	117193	Next_C
1190179	140726	Next
1190179	142877	Next_OK
1190179	142878	END
1190230	0	START
1190230	11618	E
1190230	20382	SS
1190230	33270	SS_Se
1190230	42116	SS_Se_OK
1190230	42242	SS_Type_2
1190230	49430	E
1190230	82074	Next
1190230	83662	Next_OK
1190230	83665	END
1191132	0	START
1191132	158258	E
1191132	232117	Next
1191132	237726	Next_OK
1191132	237729	END
1191140	0	START
1191140	62112	SS_So
1191140	65964	SS_So_1B
1191140	69268	SS_So_OK
1191140	89800	E
1191140	98675	SS
1191140	103130	E
1191140	114913	Next
1191140	117646	Next_C
1191140	126522	Next
1191140	127562	Next_OK
1191140	127563	END
1192104	0	START
1192104	98237	SS_H
1192104	109060	E
1192104	204102	E_S
1192104	207087	Next
1192104	208930	Next_OK
1192104	208932	END
1192130	0	START
1192130	16029	E
1192130	18750	SS
1192130	55080	SS_Save
1192130	62319	E
1192130	70486	SS
1192130	81333	E
1192130	84097	Next
1192130	85653	Next_OK
1192130	85655	END
1192140	0	START
1192140	16338	E
1192140	27652	SS
1192140	34677	SS_Se
1192140	49364	SS_Se_OK
1192140	49434	SS_Type_2
1192140	58398	E
1192140	77660	Next
1192140	78776	Next_OK
1192140	78779	END
1192195	0	START
1192195	62980	SS_H
1192195	95562	E
1192195	112280	E_S
1192195	123696	Next
1192195	133143	Next_C
1192195	140653	E_S
1192195	143273	E
1192195	144770	Next
1192195	146064	Next_OK
1192195	146069	END
1193120	0	START
1193120	115452	SS
1193120	117502	E
1193120	126253	SS
1193120	129313	E
1193120	133200	E_S
1193120	137433	Next
1193120	139160	Next_OK
1193120	139160	END
1193194	0	START
1193194	35260	SS_Se
1193194	51627	SS_Se_OK
1193194	51647	SS_Type_2
1193194	57840	E
1193194	75396	Next
1193194	76736	Next_OK
1193194	76737	END
1194014	0	START
1194014	163542	E
1194014	177172	SS
1194014	178637	E
1194014	191580	E_S
1194014	194494	Next
1194014	196450	Next_OK
1194014	196452	END
1194120	0	START
1194120	16319	E
1194120	25275	SS
1194120	31949	SS
1194120	32876	E
1194120	33737	SS
1194120	35928	SS
1194120	82928	E
1194120	112588	E_S
1194120	117412	Next
1194120	121379	Next_OK
1194120	121380	END
1194157	0	START
1194157	37282	SS
1194157	38865	E
1194157	41508	SS
1194157	71240	SS_Se_OK
1194157	71307	SS_Type_2
1194157	80780	E
1194157	110030	Next
1194157	112105	Next_OK
1194157	112106	END
1194193	0	START
1194193	17264	SS_Se
1194193	38739	SS_Se_OK
1194193	38754	SS_Type_0
1194193	40693	SS_Se_OK
1194193	40707	SS_Type_0
1194193	51732	SS_Se_OK
1194193	51747	SS_Type_0
1194193	59215	SS_So
1194193	62174	SS_So_1B
1194193	66793	SS_So_OK
1194193	101387	E
1194193	115022	E_S
1194193	118992	Next
1194193	122089	Next_OK
1194193	122090	END
1195095	0	START
1195095	38984	E
1195095	51514	SS
1195095	248909	E
1195095	263560	Next
1195095	267724	Next_OK
1195095	267730	END
1196058	0	START
1196058	85026	E
1196058	93156	SS
1196058	104568	E
1196058	125769	E_S
1196058	131709	Next
1196058	136833	Next_OK
1196058	136834	END
1196119	0	START
1196119	27348	SS
1196119	29222	E
1196119	31176	SS
1196119	32019	E
1196119	41628	SS
1196119	60730	E
1196119	61900	SS
1196119	69607	E
1196119	75438	Next
1196119	77588	Next_C
1196119	81467	E_S
1196119	83936	Next
1196119	85427	Next_OK
1196119	85430	END
1196164	0	START
1196164	198490	E
1196164	292275	SS
1196164	299317	E
1196164	409552	E
1196164	432304	Next
1196164	448573	Next_OK
1196164	448576	END
1196190	0	START
1196190	25708	E
1196190	28410	SS
1196190	50926	E
1196190	61463	E_S
1196190	63587	Next
1196190	65945	Next_OK
1196190	65946	END
1197057	0	START
1197057	37524	SS_Se
1197057	53277	SS_Se_OK
1197057	53352	SS_Type_0
1197057	56245	SS_Se_OK
1197057	56286	SS_Type_0
1197057	128316	SS_So_1B
1197057	130030	SS_So_OK
1197057	165967	E
1197057	170460	SS
1197057	176574	E
1197057	196973	E_S
1197057	199896	Next
1197057	202442	Next_OK
1197057	202445	END
1197084	0	START
1197084	47467	E
1197084	63768	E
1197084	73522	Next
1197084	77440	Next_C
1197084	96850	E
1197084	98336	SS
1197084	103190	E
1197084	113370	Next
1197084	117338	Next_OK
1197084	117340	END
1197136	0	START
1197136	33513	SS_Se
1197136	42692	SS_Se_OK
1197136	42845	SS_Type_2
1197136	55773	SS_Se_OK
1197136	55830	SS_Type_2
1197136	84047	SS_Se
1197136	93870	SS_Se_OK
1197136	94037	SS_Type_0
1197136	97957	SS_Se_OK
1197136	98010	SS_Type_0
1197136	101072	SS_Se_OK
1197136	101132	SS_Type_0
1197136	112147	SS_Se
1197136	119450	SS_Se_OK
1197136	119612	SS_Type_2
1197136	135986	E
1197136	145408	Next
1197136	149833	Next_C
1197136	158086	Next
1197136	160337	Next_OK
1197136	160340	END
1197233	0	START
1197233	90030	E
1197233	122126	E_S
1197233	130392	Next
1197233	134200	Next_C
1197233	181239	E_S
1197233	185313	Next
1197233	191609	Next_OK
1197233	191610	END
1198108	0	START
1198108	103790	Next
1198108	111459	Next_OK
1198108	111460	END
1199028	0	START
1199028	9609	SS_Se
1199028	24542	SS_Se_OK
1199028	24629	SS_Type_2
1199028	35379	E
1199028	42595	E
1199028	43367	E
1199028	44494	SS
1199028	45446	E
1199028	53870	E_S
1199028	59184	E
1199028	63160	SS
1199028	65068	E
1199028	67922	SS
1199028	69229	SS_Se
1199028	70237	SS_Se_OK
1199028	70255	SS_Type_2
1199028	78386	E
1199028	80128	Next
1199028	81193	Next_OK
1199028	81194	END
1199125	0	START
1199125	137952	E
1199125	175147	E_S
1199125	181470	Next
1199125	186360	Next_OK
1199125	186360	END
1199160	0	START
1199160	26259	E
1199160	30190	SS
1199160	35632	SS_Se
1199160	37003	E
1199160	38537	SS
1199160	137223	SS_Se_OK
1199160	137309	SS_Type_2
1199160	149425	E
1199160	159150	E_S
1199160	161077	Next
1199160	162726	Next_OK
1199160	162729	END
1199213	0	START
1199213	61787	E
1199213	72003	E_S
1199213	74766	Next
1199213	79500	Next_OK
1199213	79500	END
1199222	0	START
1199222	45886	SS
1199222	47720	E
1199222	50298	SS
1199222	78366	E
1199222	177190	Next
1199222	179085	Next_OK
1199222	179087	END
1200078	0	START
1200078	83047	E
1200078	92670	E_S
1200078	97595	Next
1200078	100738	Next_C
1200078	102985	SS
1200078	104749	E
1200078	109479	Next
1200078	111457	Next_OK
1200078	111458	END
1200102	0	START
1200102	21386	E
1200102	28408	SS
1200102	40268	SS_So
1200102	43136	SS_So_C
1200102	59852	SS
1200102	61446	E
1200102	92106	Next
1200102	101967	Next_C
1200102	111083	Next
1200102	112569	Next_OK
1200102	112570	END
1200110	0	START
1200110	18105	Next
1200110	23974	Next_OK
1200110	23975	END
1200175	0	START
1200175	207689	E
1200175	256707	E_S
1200175	277405	Next
1200175	280484	Next_C
1200175	283835	E
1200175	284646	E
1200175	285490	SS
1200175	299170	Next
1200175	302210	Next_C
1200175	325239	E
1200175	333444	SS
1200175	347648	E
1200175	358942	SS
1200175	366436	E
1200175	370289	E_S
1200175	370860	E_S
1200175	371162	E_S
1200175	371402	E_S
1200175	375694	Next
1200175	381510	Next_C
1200175	383132	SS
1200175	383887	SS
1200175	384276	SS
1200175	384544	SS
1200175	389700	E
1200175	399906	E_S
1200175	402858	Next
1200175	404387	Next_OK
1200175	404388	END
1200227	0	START
1200227	104586	E
1200227	125940	Next
1200227	127953	Next_OK
1200227	127955	END
1202049	0	START
1202049	91847	SS_So_1B
1202049	109194	SS_So_OK
1202049	145092	E
1202049	166048	SS
1202049	180580	E
1202049	246735	Next
1202049	251946	Next_OK
1202049	251948	END
1202207	0	START
1202207	30024	E
1202207	33523	SS
1202207	45754	SS_So_1B
1202207	61357	SS_So_OK
1202207	89840	E
1202207	110309	Next
1202207	112354	Next_OK
1202207	112358	END
1203127	0	START
1203127	161950	Next
1203127	166639	Next_OK
1203127	166640	END
1203154	0	START
1203154	26093	SS
1203154	34726	SS_So
1203154	42969	SS_So_2B
1203154	45553	SS_So_OK
1203154	81112	E
1203154	105120	E_S
1203154	107393	Next
1203154	113698	Next_C
1203154	118026	Next
1203154	119224	Next_OK
1203154	119226	END
1204029	0	START
1204029	65690	SS_Se_OK
1204029	65746	SS_Type_2
1204029	76080	E
1204029	78604	SS
1204029	80736	E
1204029	94959	E_S
1204029	97458	Next
1204029	99100	Next_OK
1204029	99106	END
1204117	0	START
1204117	45730	SS_H
1204117	55330	SS_H
1204117	113274	E
1204117	157670	SS
1204117	210106	E
1204117	219289	E_S
1204117	228078	Next
1204117	235369	Next_OK
1204117	235370	END
1204126	0	START
1204126	44387	E
1204126	50508	SS
1204126	59670	SS_So_1B
1204126	62314	SS_So_OK
1204126	81940	E
1204126	89012	Next
1204126	92415	Next_OK
1204126	92417	END
1204162	0	START
1204162	241934	E
1204162	246426	SS
1204162	251663	E
1204162	273194	Next
1204162	275512	Next_OK
1204162	275515	END
1204240	0	START
1204240	158972	E
1204240	161304	SS
1204240	163785	E
1204240	181469	E_S
1204240	185019	Next
1204240	186748	Next_OK
1204240	186750	END
1205037	0	START
1205037	37098	E
1205037	39900	SS
1205037	41505	E
1205037	44382	SS
1205037	87430	E
1205037	90598	SS
1205037	124282	SS_Se_OK
1205037	124339	SS_Type_0
1205037	126604	SS_Se_OK
1205037	126618	SS_Type_0
1205037	144602	SS_Se_OK
1205037	144682	SS_Type_2
1205037	157626	E
1205037	182578	E_S
1205037	186884	Next
1205037	188612	Next_OK
1205037	188615	END
1205189	0	START
1205189	26964	SS_Se
1205189	35928	SS_Se_OK
1205189	36057	SS_Type_0
1205189	55624	SS_Se_OK
1205189	55756	SS_Type_2
1205189	105712	SS_H
1205189	114136	SS
1205189	115900	SS
1205189	116802	E
1205189	121259	E
1205189	136426	SS
1205189	149216	E
1205189	155294	E
1205189	155908	SS
1205189	159385	E
1205189	161675	E_S
1205189	164142	Next
1205189	166839	Next_OK
1205189	166840	END
1205204	0	START
1205204	33109	SS_So_1B
1205204	34470	SS_So_OK
1205204	59800	E
1205204	84192	E_S
1205204	88557	Next
1205204	89983	Next_OK
1205204	89984	END
1206027	0	START
1206027	101374	E
1206027	257385	E_S
1206027	272168	E_S
1206027	297553	SS
1206027	305945	E
1206027	312145	Next
1206027	321670	Next_C
1206027	399855	Next
1206027	407702	Next_C
1206027	411077	Next
1206027	413686	Next_C
1206027	460487	Next
1206027	462636	Next_OK
1206027	462637	END
1206063	0	START
1206063	27398	SS_So
1206063	32229	SS_So_1B
1206063	44787	SS_So_OK
1206063	82549	E
1206063	86383	SS
1206063	88285	E
1206063	107558	Next
1206063	111062	Next_OK
1206063	111063	END
1206220	0	START
1206220	80527	E
1206220	86754	SS
1206220	91337	E
1206220	113598	E_S
1206220	116336	Next
1206220	118153	Next_OK
1206220	118154	END
1207178	0	START
1207178	78789	SS_Se_OK
1207178	78832	SS_Type_0
1207178	85094	SS_Se_OK
1207178	85140	SS_Type_0
1207178	92267	SS_Se_OK
1207178	92310	SS_Type_0
1207178	175420	SS_Save
1207178	194875	E
1207178	200098	SS
1207178	205158	E
1207178	245139	Next
1207178	247527	Next_OK
1207178	247530	END
1208034	0	START
1208034	83814	E
1208034	94484	Next
1208034	97604	Next_C
1208034	126106	Next
1208034	129316	Next_C
1208034	134315	E
1208034	142389	E_S
1208034	142680	E_S
1208034	150084	Next
1208034	153659	Next_OK
1208034	153660	END
1208122	0	START
1208122	18316	Next
1208122	21696	Next_OK
1208122	21700	END
1208238	0	START
1208238	3985	Next
1208238	7528	Next_OK
1208238	7530	END
1209050	0	START
1209050	96648	E
1209050	100413	SS
1209050	102272	E
1209050	108912	Next
1209050	110839	Next_OK
1209050	110840	END
1209112	0	START
1209112	22762	SS_Se
1209112	39195	SS_Se_OK
1209112	39227	SS_Type_0
1209112	47059	SS_Se_OK
1209112	47074	SS_Type_0
1209112	69194	SS_Se_OK
1209112	69299	SS_Type_1
1209112	70916	SS_Se_OK
1209112	70933	SS_Type_1
1209112	72250	SS_Se_OK
1209112	72267	SS_Type_1
1209112	72445	SS_Se_OK
1209112	72462	SS_Type_1
1209112	85255	E
1209112	105728	Next
1209112	108630	Next_OK
1209112	108633	END
1210010	0	START
1210010	76068	E
1210010	120887	E_S
1210010	125249	Next
1210010	128090	Next_OK
1210010	128094	END
1210020	0	START
1210020	36880	E
1210020	44700	SS
1210020	89783	E
1210020	115699	Next
1210020	122769	Next_OK
1210020	122772	END
1210057	0	START
1210057	52328	SS_Se_OK
1210057	52355	SS_Type_0
1210057	59289	SS_Se_OK
1210057	59302	SS_Type_0
1210057	67244	SS_Se_OK
1210057	67258	SS_Type_0
1210057	80799	SS_Se_OK
1210057	80814	SS_Type_0
1210057	107522	SS_Se_OK
1210057	107659	SS_Type_200
1210057	133802	SS_H
1210057	152893	SS_So_1B
1210057	156157	SS_So_OK
1210057	187045	E
1210057	189413	SS
1210057	193726	E
1210057	204066	SS
1210057	213884	E
1210057	229723	Next
1210057	231758	Next_OK
1210057	231760	END
1210172	0	START
1210172	106984	SS_Se_OK
1210172	107093	SS_Type_2
1210172	120025	E
1210172	139623	E_S
1210172	150363	Next
1210172	157482	Next_C
1210172	170073	Next
1210172	171842	Next_OK
1210172	171843	END
1211056	0	START
1211056	274305	E
1211056	292210	SS
1211056	296635	E
1211056	303902	Next
1211056	311290	Next_C
1211056	330813	E_S
1211056	342976	Next
1211056	344983	Next_C
1211056	384433	E_S
1211056	397910	Next
1211056	399632	Next_OK
1211056	399633	END
1211065	0	START
1211065	53535	SS
1211065	54843	E
1211065	57863	SS
1211065	104854	E
1211065	113332	Next
1211065	115440	Next_OK
1211065	115442	END
1211232	0	START
1211232	37849	E
1211232	73098	E
1211232	158138	SS
1211232	165340	E
1211232	181530	E_S
1211232	186793	Next
1211232	195027	Next_C
1211232	199302	Next
1211232	202036	Next_OK
1211232	202037	END
1212028	0	START
1212028	35532	SS
1212028	36804	E
1212028	39668	SS
1212028	195555	E
1212028	205375	Next
1212028	207910	Next_OK
1212028	207912	END
1212037	0	START
1212037	248402	SS_Se_OK
1212037	248512	SS_Type_2
1212037	257210	E
1212037	264334	Next
1212037	266862	Next_OK
1212037	266863	END
1212152	0	START
1212152	35413	SS_So
1212152	51118	SS_So_1B
1212152	55663	SS_So_OK
1212152	85437	E
1212152	101149	E_S
1212152	116760	E
1212152	137450	SS
1212152	144128	E
1212152	146417	Next
1212152	150607	Next_C
1212152	160070	Next
1212152	166575	Next_C
1212152	180825	Next
1212152	183055	Next_C
1212152	198467	E
1212152	200529	E
1212152	202723	Next
1212152	204404	Next_C
1212152	206799	E
1212152	218287	SS
1212152	221510	E
1212152	223484	Next
1212152	229093	Next_C
1212152	277908	SS
1212152	288512	SS_So
1212152	293655	SS_Save
1212152	299845	E
1212152	302732	Next
1212152	305319	Next_C
1212152	312713	Next
1212152	330698	Next_C
1212152	337342	Next
1212152	342613	Next_C
1212152	378279	Next
1212152	431414	Next_OK
1212152	431415	END
1212198	0	START
1212198	39682	E
1212198	47828	SS
1212198	57509	SS_So
1212198	67902	SS_So_1B
1212198	70069	SS_So_OK
1212198	74505	SS_So
1212198	95360	SS_So
1212198	97324	SS_So_C
1212198	175515	E
1212198	177920	SS
1212198	183530	E
1212198	222899	Next
1212198	225508	Next_OK
1212198	225510	END
1212213	0	START
1212213	22250	SS
1212213	23866	SS
1212213	63740	E
1212213	74839	SS
1212213	77947	E
1212213	83900	E_S
1212213	88112	Next
1212213	90120	Next_OK
1212213	90120	END
1213142	0	START
1213142	198340	SS_H
1213142	215057	E
1213142	225674	E
1213142	233022	E_S
1213142	242638	E_S
1213142	245225	Next
1213142	248845	Next_C
1213142	250588	SS
1213142	255695	E
1213142	261989	E_S
1213142	269806	Next
1213142	280619	Next_C
1213142	282330	SS
1213142	288153	E
1213142	290472	Next
1213142	292675	Next_OK
1213142	292676	END
1213150	0	START
1213150	69969	E
1213150	80957	E_S
1213150	84273	Next
1213150	88784	Next_OK
1213150	88785	END
1214044	0	START
1214044	21090	Next
1214044	72360	Next_OK
1214044	72362	END
1214105	0	START
1214105	39952	SS_Se_OK
1214105	40224	SS_Type_2
1214105	50890	E
1214105	90697	Next
1214105	95690	Next_OK
1214105	95694	END
1214178	0	START
1214178	285513	Next
1214178	303515	Next_OK
1214178	303576	END
1214196	0	START
1214196	78556	SS
1214196	88644	Next
1214196	92557	Next_OK
1214196	92560	END
1214220	0	START
1214220	50912	Next
1214220	57719	Next_OK
1214220	57846	END
1215098	0	START
1215098	37709	SS
1215098	45957	E
1215098	48177	SS
1215098	67775	E
1215098	125942	E_S
1215098	128370	Next
1215098	131364	Next_OK
1215098	131366	END
1215177	0	START
1215177	114027	E
1215177	127710	E_S
1215177	137379	Next
1215177	147748	Next_C
1215177	169514	Next
1215177	172369	Next_C
1215177	180704	SS
1215177	190130	E
1215177	208136	Next
1215177	210844	Next_C
1215177	216565	E
1215177	217974	E
1215177	224254	Next
1215177	227119	Next_C
1215177	235043	Next
1215177	240867	Next_C
1215177	245345	SS
1215177	251547	E
1215177	255050	E_S
1215177	255528	E_S
1215177	256059	E_S
1215177	262087	Next
1215177	273289	Next_C
1215177	280067	Next
1215177	284050	Next_OK
1215177	284053	END
1215195	0	START
1215195	65730	E
1215195	72455	SS
1215195	98894	E
1215195	135342	E_S
1215195	147200	Next
1215195	151384	Next_OK
1215195	151385	END
1216042	0	START
1216042	27593	E
1216042	34038	SS
1216042	93048	E
1216042	115373	Next
1216042	122534	Next_OK
1216042	122537	END
1216050	0	START
1216050	142852	E
1216050	172016	Next
1216050	179437	Next_OK
1216050	179440	END
1216120	0	START
1216120	72195	E
1216120	74730	SS
1216120	76567	E
1216120	96269	E_S
1216120	99336	Next
1216120	101178	Next_OK
1216120	101180	END
1216219	0	START
1216219	35730	SS_So
1216219	39754	SS_So_1B
1216219	44974	SS_So_2A
1216219	49528	SS_So_C
1216219	51443	SS_So
1216219	53690	SS_So_OK
1216219	73217	SS_So
1216219	77210	SS_So_2B
1216219	78340	SS_So_OK
1216219	149732	E
1216219	161812	Next
1216219	163829	Next_OK
1216219	163832	END
1217023	0	START
1217023	91446	E
1217023	110183	E
1217023	111016	E
1217023	129150	Next
1217023	135795	Next_OK
1217023	135796	END
1218013	0	START
1218013	22750	Next
1218013	33823	Next_C
1218013	73515	SS_So
1218013	100270	SS_So_C
1218013	151134	Next
1218013	154753	Next_OK
1218013	154756	END
1218183	0	START
1218183	127696	E
1218183	171739	Next
1218183	175413	Next_OK
1218183	175416	END
1218192	0	START
1218192	41934	SS_So_1B
1218192	44085	SS_So_OK
1218192	103252	SS
1218192	105305	E
1218192	111200	E
1218192	112885	SS
1218192	117477	E
1218192	136340	Next
1218192	138103	Next_OK
1218192	138104	END
1218270	0	START
1218270	199127	E
1218270	220940	Next
1218270	225370	Next_OK
1218270	225372	END
1219085	0	START
1219085	116890	E
1219085	137764	E
1219085	139475	SS
1219085	143662	E
1219085	173205	E_S
1219085	176645	Next
1219085	181554	Next_OK
1219085	181555	END
1219216	0	START
1219216	31023	SS_Se
1219216	40067	SS_Se_OK
1219216	40167	SS_Type_2
1219216	47452	SS_Se_OK
1219216	47468	SS_Type_2
1219216	49622	SS_Se_OK
1219216	49642	SS_Type_2
1219216	51230	SS_Se_OK
1219216	51249	SS_Type_2
1219216	53365	E
1219216	75528	E_S
1219216	77594	Next
1219216	80414	Next_OK
1219216	80415	END
1220203	0	START
1220203	105605	E
1220203	129362	E_S
1220203	132079	Next
1220203	134364	Next_OK
1220203	134365	END
1220230	0	START
1220230	19740	E
1220230	30998	SS
1220230	72340	E
1220230	85336	E_S
1220230	89056	Next
1220230	90492	Next_OK
1220230	90494	END
1221026	0	START
1221026	102290	E
1221026	239270	Next
1221026	248260	Next_C
1221026	251803	Next
1221026	253887	Next_OK
1221026	253892	END
1221053	0	START
1221053	71262	Next
1221053	76598	Next_OK
1221053	76599	END
1221123	0	START
1221123	59515	E
1221123	69870	Next
1221123	73678	Next_C
1221123	80900	E_S
1221123	84548	Next
1221123	87043	Next_OK
1221123	87049	END
1221132	0	START
1221132	8338	E
1221132	15822	SS
1221132	19822	SS_Se
1221132	23007	SS_Se_OK
1221132	23022	SS_Type_0
1221132	28420	E
1221132	31589	SS
1221132	38047	E
1221132	40833	SS
1221132	68092	E
1221132	73806	SS
1221132	78396	SS_Se
1221132	83768	SS_Se_OK
1221132	83788	SS_Type_0
1221132	87694	E
1221132	97998	SS
1221132	185870	E
1221132	192223	SS
1221132	193463	E
1221132	194946	SS
1221132	311966	E
1221132	323816	E_S
1221132	325266	E_S
1221132	327994	Next
1221132	329483	Next_OK
1221132	329485	END
1221187	0	START
1221187	19826	SS
1221187	30864	SS_So
1221187	34977	SS_So_1B
1221187	37499	SS_So_OK
1221187	59333	E
1221187	70556	E_S
1221187	72755	Next
1221187	74055	Next_OK
1221187	74057	END
1221210	0	START
1221210	98765	SS_Se_OK
1221210	98779	SS_Type_0
1221210	101897	SS_Se_OK
1221210	101910	SS_Type_0
1221210	115268	SS_Se_OK
1221210	115325	SS_Type_2
1221210	130712	E
1221210	183912	Next
1221210	187693	Next_OK
1221210	187694	END
1223015	0	START
1223015	31539	SS
1223015	33079	E
1223015	37554	SS
1223015	46304	SS_So
1223015	54030	SS_So_1B
1223015	61875	SS_So_OK
1223015	120625	E
1223015	134425	SS
1223015	139082	E
1223015	142434	Next
1223015	147216	Next_OK
1223015	147217	END
1223112	0	START
1223112	11260	E
1223112	15767	SS
1223112	24286	SS_So
1223112	27814	SS_So_1A
1223112	29426	SS_So_OK
1223112	33290	SS_So
1223112	36469	SS_So_1B
1223112	37716	SS_So_OK
1223112	52602	E
1223112	57590	SS
1223112	110453	E
1223112	123146	Next
1223112	124614	Next_OK
1223112	124618	END
1223237	0	START
1223237	118668	Next
1223237	124557	Next_OK
1223237	124558	END
1223246	0	START
1223246	113258	E
1223246	121264	SS
1223246	137746	E
1223246	171665	E_S
1223246	177728	Next
1223246	188798	Next_C
1223246	196844	Next
1223246	198460	Next_OK
1223246	198460	END
1224096	0	START
1224096	82130	SS_So_1B
1224096	89545	SS_So_OK
1224096	127249	E
1224096	173005	Next
1224096	176500	Next_OK
1224096	176502	END
1224102	0	START
1224102	63693	E
1224102	68823	SS
1224102	75789	E
1224102	97226	Next
1224102	99936	Next_OK
1224102	99938	END
1224236	0	START
1224236	96608	E
1224236	110489	SS
1224236	118984	E
1224236	144474	E
1224236	160847	Next
1224236	168089	Next_OK
1224236	168092	END
1225147	0	START
1225147	47243	E
1225147	51217	SS
1225147	64559	SS
1225147	67997	E
1225147	75919	E
1225147	78033	Next
1225147	80210	Next_OK
1225147	80212	END
1225165	0	START
1225165	21460	SS_Se
1225165	28549	SS_Se_OK
1225165	28587	SS_Type_0
1225165	55182	E
1225165	57730	SS
1225165	59590	E
1225165	69830	E_S
1225165	71903	Next
1225165	73096	Next_OK
1225165	73097	END
1225280	0	START
1225280	51343	E
1225280	71349	SS
1225280	73547	E
1225280	77956	E_S
1225280	83499	Next
1225280	88835	Next_OK
1225280	88838	END
1226067	0	START
1226067	76519	E
1226067	89678	Next
1226067	91328	Next_OK
1226067	91329	END
1226155	0	START
1226155	79109	E
1226155	94505	SS
1226155	100466	E
1226155	125743	Next
1226155	134990	Next_C
1226155	138013	E_S
1226155	143093	Next
1226155	145469	Next_OK
1226155	145470	END
1226182	0	START
1226182	44012	E
1226182	83508	SS
1226182	138299	E
1226182	222693	E_S
1226182	228335	Next
1226182	230562	Next_OK
1226182	230564	END
1226207	0	START
1226207	12776	SS
1226207	14575	E
1226207	33928	SS
1226207	141605	E
1226207	148282	Next
1226207	156882	Next_C
1226207	168184	Next
1226207	170079	Next_OK
1226207	170085	END
1226216	0	START
1226216	57190	SS_Se_OK
1226216	57263	SS_Type_1
1226216	60216	SS_Se_OK
1226216	60234	SS_Type_1
1226216	65796	E
1226216	87840	SS
1226216	95484	SS
1226216	96918	E
1226216	112843	Next
1226216	114922	Next_OK
1226216	114923	END
1226260	0	START
1226260	234582	E
1226260	311490	E
1226260	338322	E_S
1226260	342578	Next
1226260	353093	Next_C
1226260	362145	Next
1226260	364387	Next_OK
1226260	364388	END
1227039	0	START
1227039	33488	SS_So
1227039	41906	SS_So_1B
1227039	47375	SS_So_OK
1227039	78112	E
1227039	124783	Next
1227039	129988	Next_OK
1227039	129989	END
1227066	0	START
1227066	17855	SS
1227066	30229	SS_Se
1227066	43419	SS_Se_OK
1227066	43474	SS_Type_0
1227066	89476	SS_Se_OK
1227066	89552	SS_Type_1
1227066	103179	E
1227066	130823	E_S
1227066	137638	Next
1227066	139989	Next_OK
1227066	139990	END
